"feature","shap_importance","dataset","seed"
"ENSBTAG00000021811-ENSBTAG00000003777",0,"vitro",28
"ENSBTAG00000011810-ENSBTAG00000003777",0,"vitro",28
"ENSBTAG00000002473-ENSBTAG00000003777",0,"vitro",28
"ENSBTAG00000015978-ENSBTAG00000039292",0,"vitro",28
"ENSBTAG00000015978-ENSBTAG00000013290",0,"vitro",28
"ENSBTAG00000015978-ENSBTAG00000011628",0,"vitro",28
"ENSBTAG00000019993-ENSBTAG00000039292",0,"vitro",28
"ENSBTAG00000019993-ENSBTAG00000027516",0,"vitro",28
"ENSBTAG00000009212-ENSBTAG00000012314",0,"vitro",28
"ENSBTAG00000019770-ENSBTAG00000012314",0,"vitro",28
"ENSBTAG00000012398-ENSBTAG00000012314",0.001,"vitro",28
"ENSBTAG00000012398-ENSBTAG00000014357",0,"vitro",28
"ENSBTAG00000012398-ENSBTAG00000008008",0,"vitro",28
"ENSBTAG00000020556-ENSBTAG00000018517",0,"vitro",28
"ENSBTAG00000023600-ENSBTAG00000005910",0,"vitro",28
"ENSBTAG00000010123-ENSBTAG00000012314",0.00787,"vitro",28
"ENSBTAG00000010123-ENSBTAG00000005903",0,"vitro",28
"ENSBTAG00000010123-ENSBTAG00000000736",0,"vitro",28
"ENSBTAG00000010123-ENSBTAG00000014269",0,"vitro",28
"ENSBTAG00000010123-ENSBTAG00000014611",0,"vitro",28
"ENSBTAG00000010123-ENSBTAG00000018517",0,"vitro",28
"ENSBTAG00000017753-ENSBTAG00000039292",0,"vitro",28
"ENSBTAG00000017753-ENSBTAG00000015228",0,"vitro",28
"ENSBTAG00000017753-ENSBTAG00000015996",0,"vitro",28
"ENSBTAG00000017753-ENSBTAG00000004334",0,"vitro",28
"ENSBTAG00000017753-ENSBTAG00000020979",0,"vitro",28
"ENSBTAG00000017753-ENSBTAG00000020054",0,"vitro",28
"ENSBTAG00000018134-ENSBTAG00000011628",0,"vitro",28
"ENSBTAG00000018134-ENSBTAG00000010444",0,"vitro",28
"ENSBTAG00000007725-ENSBTAG00000012687",0,"vitro",28
"ENSBTAG00000045582-ENSBTAG00000002144",0,"vitro",28
"ENSBTAG00000045582-ENSBTAG00000012314",0,"vitro",28
"ENSBTAG00000034077-ENSBTAG00000003848",0,"vitro",28
"ENSBTAG00000034077-ENSBTAG00000017846",0,"vitro",28
"ENSBTAG00000034077-ENSBTAG00000023731",0,"vitro",28
"ENSBTAG00000034077-ENSBTAG00000018999",0,"vitro",28
"ENSBTAG00000008027-ENSBTAG00000002144",0,"vitro",28
"ENSBTAG00000008027-ENSBTAG00000017981",0,"vitro",28
"ENSBTAG00000008027-ENSBTAG00000007175",0,"vitro",28
"ENSBTAG00000008027-ENSBTAG00000047138",0,"vitro",28
"ENSBTAG00000008027-ENSBTAG00000012314",0,"vitro",28
"ENSBTAG00000008027-ENSBTAG00000016948",0,"vitro",28
"ENSBTAG00000008027-ENSBTAG00000019903",0,"vitro",28
"ENSBTAG00000008027-ENSBTAG00000020704",0,"vitro",28
"ENSBTAG00000008027-ENSBTAG00000017489",0,"vitro",28
"ENSBTAG00000026236-ENSBTAG00000019929",0,"vitro",28
"ENSBTAG00000015789-ENSBTAG00000011628",0,"vitro",28
"ENSBTAG00000015789-ENSBTAG00000006732",0,"vitro",28
"ENSBTAG00000005250-ENSBTAG00000008008",0.00094,"vitro",28
"ENSBTAG00000005250-ENSBTAG00000006240",0,"vitro",28
"ENSBTAG00000005111-ENSBTAG00000011909",0,"vitro",28
"ENSBTAG00000005111-ENSBTAG00000018105",0,"vitro",28
"ENSBTAG00000005111-ENSBTAG00000000231",0,"vitro",28
"ENSBTAG00000005111-ENSBTAG00000002081",0,"vitro",28
"ENSBTAG00000005111-ENSBTAG00000006420",0,"vitro",28
"ENSBTAG00000005111-ENSBTAG00000008997",0,"vitro",28
"ENSBTAG00000003835-ENSBTAG00000000231",0,"vitro",28
"ENSBTAG00000003835-ENSBTAG00000002081",0,"vitro",28
"ENSBTAG00000003835-ENSBTAG00000006420",0,"vitro",28
"ENSBTAG00000015362-ENSBTAG00000011909",0,"vitro",28
"ENSBTAG00000015362-ENSBTAG00000018114",0,"vitro",28
"ENSBTAG00000015362-ENSBTAG00000018105",0,"vitro",28
"ENSBTAG00000015362-ENSBTAG00000000231",0,"vitro",28
"ENSBTAG00000015362-ENSBTAG00000002081",0,"vitro",28
"ENSBTAG00000015362-ENSBTAG00000006420",0,"vitro",28
"ENSBTAG00000015362-ENSBTAG00000008997",0,"vitro",28
"ENSBTAG00000004237-ENSBTAG00000011628",0,"vitro",28
"ENSBTAG00000004237-ENSBTAG00000010444",0,"vitro",28
"ENSBTAG00000007153-ENSBTAG00000012219",0,"vitro",28
"ENSBTAG00000006276-ENSBTAG00000047138",0,"vitro",28
"ENSBTAG00000017280-ENSBTAG00000039292",0,"vitro",28
"ENSBTAG00000017280-ENSBTAG00000037735",0,"vitro",28
"ENSBTAG00000017280-ENSBTAG00000005397",0,"vitro",28
"ENSBTAG00000017280-ENSBTAG00000047793",0,"vitro",28
"ENSBTAG00000017280-ENSBTAG00000017060",0,"vitro",28
"ENSBTAG00000037533-ENSBTAG00000037735",0,"vitro",28
"ENSBTAG00000009876-ENSBTAG00000006420",0,"vitro",28
"ENSBTAG00000009876-ENSBTAG00000020736",0,"vitro",28
"ENSBTAG00000012210-ENSBTAG00000039292",0,"vitro",28
"ENSBTAG00000012210-ENSBTAG00000037735",0,"vitro",28
"ENSBTAG00000025644-ENSBTAG00000020661",0,"vitro",28
"ENSBTAG00000025644-ENSBTAG00000014600",0,"vitro",28
"ENSBTAG00000025644-ENSBTAG00000026813",0,"vitro",28
"ENSBTAG00000025644-ENSBTAG00000011628",0,"vitro",28
"ENSBTAG00000025644-ENSBTAG00000010785",0,"vitro",28
"ENSBTAG00000025644-ENSBTAG00000014773",0,"vitro",28
"ENSBTAG00000025644-ENSBTAG00000012687",0,"vitro",28
"ENSBTAG00000025644-ENSBTAG00000004588",0,"vitro",28
"ENSBTAG00000025644-ENSBTAG00000010986",0,"vitro",28
"ENSBTAG00000025644-ENSBTAG00000020667",0,"vitro",28
"ENSBTAG00000025644-ENSBTAG00000014567",0,"vitro",28
"ENSBTAG00000025644-ENSBTAG00000012100",0,"vitro",28
"ENSBTAG00000025644-ENSBTAG00000004337",0,"vitro",28
"ENSBTAG00000025644-ENSBTAG00000011050",0,"vitro",28
"ENSBTAG00000025644-ENSBTAG00000011425",0,"vitro",28
"ENSBTAG00000025644-ENSBTAG00000011515",0,"vitro",28
"ENSBTAG00000025644-ENSBTAG00000019021",0,"vitro",28
"ENSBTAG00000014583-ENSBTAG00000020661",0,"vitro",28
"ENSBTAG00000014583-ENSBTAG00000014600",0,"vitro",28
"ENSBTAG00000014583-ENSBTAG00000026813",0,"vitro",28
"ENSBTAG00000014583-ENSBTAG00000011628",0,"vitro",28
"ENSBTAG00000014583-ENSBTAG00000012687",0,"vitro",28
"ENSBTAG00000014583-ENSBTAG00000010986",0.001,"vitro",28
"ENSBTAG00000014583-ENSBTAG00000020667",0,"vitro",28
"ENSBTAG00000014583-ENSBTAG00000014567",0,"vitro",28
"ENSBTAG00000014583-ENSBTAG00000012100",0,"vitro",28
"ENSBTAG00000014583-ENSBTAG00000004337",0,"vitro",28
"ENSBTAG00000014583-ENSBTAG00000011050",0,"vitro",28
"ENSBTAG00000014583-ENSBTAG00000011515",0,"vitro",28
"ENSBTAG00000015114-ENSBTAG00000008165",0,"vitro",28
"ENSBTAG00000015114-ENSBTAG00000019929",0,"vitro",28
"ENSBTAG00000015114-ENSBTAG00000017489",0,"vitro",28
"ENSBTAG00000004129-ENSBTAG00000003220",0,"vitro",28
"ENSBTAG00000004129-ENSBTAG00000014162",0,"vitro",28
"ENSBTAG00000004129-ENSBTAG00000001338",0,"vitro",28
"ENSBTAG00000004129-ENSBTAG00000014798",0,"vitro",28
"ENSBTAG00000010738-ENSBTAG00000003220",0,"vitro",28
"ENSBTAG00000010738-ENSBTAG00000014162",0,"vitro",28
"ENSBTAG00000010738-ENSBTAG00000019428",0,"vitro",28
"ENSBTAG00000010738-ENSBTAG00000001338",0,"vitro",28
"ENSBTAG00000021326-ENSBTAG00000039292",0,"vitro",28
"ENSBTAG00000021326-ENSBTAG00000014798",0,"vitro",28
"ENSBTAG00000010161-ENSBTAG00000014162",0,"vitro",28
"ENSBTAG00000010161-ENSBTAG00000039292",0,"vitro",28
"ENSBTAG00000010161-ENSBTAG00000015133",0,"vitro",28
"ENSBTAG00000005581-ENSBTAG00000014162",0,"vitro",28
"ENSBTAG00000005581-ENSBTAG00000039292",0,"vitro",28
"ENSBTAG00000025257-ENSBTAG00000014162",0,"vitro",28
"ENSBTAG00000025257-ENSBTAG00000019428",0,"vitro",28
"ENSBTAG00000025257-ENSBTAG00000001338",0,"vitro",28
"ENSBTAG00000014113-ENSBTAG00000014162",0,"vitro",28
"ENSBTAG00000014113-ENSBTAG00000019428",0,"vitro",28
"ENSBTAG00000014113-ENSBTAG00000001338",0,"vitro",28
"ENSBTAG00000014113-ENSBTAG00000003220",0,"vitro",28
"ENSBTAG00000010562-ENSBTAG00000011515",0,"vitro",28
"ENSBTAG00000010562-ENSBTAG00000020755",0,"vitro",28
"ENSBTAG00000017866-ENSBTAG00000006240",0,"vitro",28
"ENSBTAG00000017866-ENSBTAG00000014031",0,"vitro",28
"ENSBTAG00000011238-ENSBTAG00000017256",0,"vitro",28
"ENSBTAG00000006984-ENSBTAG00000021818",0,"vitro",28
"ENSBTAG00000040131-ENSBTAG00000017256",0,"vitro",28
"ENSBTAG00000022514-ENSBTAG00000013730",0,"vitro",28
"ENSBTAG00000015991-ENSBTAG00000021190",0,"vitro",28
"ENSBTAG00000015991-ENSBTAG00000011628",0,"vitro",28
"ENSBTAG00000015991-ENSBTAG00000010444",0,"vitro",28
"ENSBTAG00000015991-ENSBTAG00000021527",0,"vitro",28
"ENSBTAG00000015991-ENSBTAG00000018993",0,"vitro",28
"ENSBTAG00000015991-ENSBTAG00000005903",0.00079,"vitro",28
"ENSBTAG00000015991-ENSBTAG00000000253",0,"vitro",28
"ENSBTAG00000015991-ENSBTAG00000024015",0,"vitro",28
"ENSBTAG00000017564-ENSBTAG00000017846",0,"vitro",28
"ENSBTAG00000017564-ENSBTAG00000000561",0,"vitro",28
"ENSBTAG00000017564-ENSBTAG00000018035",0,"vitro",28
"ENSBTAG00000017564-ENSBTAG00000019832",0,"vitro",28
"ENSBTAG00000021302-ENSBTAG00000019289",0,"vitro",28
"ENSBTAG00000021302-ENSBTAG00000015910",0,"vitro",28
"ENSBTAG00000021217-ENSBTAG00000010682",0,"vitro",28
"ENSBTAG00000021217-ENSBTAG00000019289",0,"vitro",28
"ENSBTAG00000021217-ENSBTAG00000015910",0,"vitro",28
"ENSBTAG00000023907-ENSBTAG00000015996",0,"vitro",28
"ENSBTAG00000023907-ENSBTAG00000020644",0,"vitro",28
"ENSBTAG00000023907-ENSBTAG00000013745",0,"vitro",28
"ENSBTAG00000023907-ENSBTAG00000015910",0,"vitro",28
"ENSBTAG00000023907-ENSBTAG00000013755",0,"vitro",28
"ENSBTAG00000023907-ENSBTAG00000000782",0,"vitro",28
"ENSBTAG00000013103-ENSBTAG00000017866",0,"vitro",28
"ENSBTAG00000013103-ENSBTAG00000011578",0,"vitro",28
"ENSBTAG00000013103-ENSBTAG00000010682",0,"vitro",28
"ENSBTAG00000013103-ENSBTAG00000004885",0,"vitro",28
"ENSBTAG00000013103-ENSBTAG00000001462",0,"vitro",28
"ENSBTAG00000013103-ENSBTAG00000019289",0,"vitro",28
"ENSBTAG00000013103-ENSBTAG00000013745",0,"vitro",28
"ENSBTAG00000013103-ENSBTAG00000019929",0,"vitro",28
"ENSBTAG00000013103-ENSBTAG00000015910",0,"vitro",28
"ENSBTAG00000013472-ENSBTAG00000017866",0,"vitro",28
"ENSBTAG00000013472-ENSBTAG00000011578",0,"vitro",28
"ENSBTAG00000013472-ENSBTAG00000001462",0,"vitro",28
"ENSBTAG00000013472-ENSBTAG00000019289",0,"vitro",28
"ENSBTAG00000013472-ENSBTAG00000008165",0,"vitro",28
"ENSBTAG00000013472-ENSBTAG00000019929",0,"vitro",28
"ENSBTAG00000013472-ENSBTAG00000015910",0,"vitro",28
"ENSBTAG00000013155-ENSBTAG00000010682",0,"vitro",28
"ENSBTAG00000013155-ENSBTAG00000008373",0,"vitro",28
"ENSBTAG00000013155-ENSBTAG00000019289",0,"vitro",28
"ENSBTAG00000013155-ENSBTAG00000008165",0,"vitro",28
"ENSBTAG00000013155-ENSBTAG00000015910",0,"vitro",28
"ENSBTAG00000021466-ENSBTAG00000010682",0,"vitro",28
"ENSBTAG00000021466-ENSBTAG00000004885",0,"vitro",28
"ENSBTAG00000021466-ENSBTAG00000019289",0,"vitro",28
"ENSBTAG00000021466-ENSBTAG00000015910",0,"vitro",28
"ENSBTAG00000012849-ENSBTAG00000003585",0,"vitro",28
"ENSBTAG00000012849-ENSBTAG00000019289",0.00099,"vitro",28
"ENSBTAG00000012849-ENSBTAG00000019929",0,"vitro",28
"ENSBTAG00000012849-ENSBTAG00000015910",0,"vitro",28
"ENSBTAG00000025210-ENSBTAG00000013755",0,"vitro",28
"ENSBTAG00000021316-ENSBTAG00000003585",0,"vitro",28
"ENSBTAG00000021316-ENSBTAG00000019289",0,"vitro",28
"ENSBTAG00000021316-ENSBTAG00000019929",0,"vitro",28
"ENSBTAG00000021316-ENSBTAG00000015910",0,"vitro",28
"ENSBTAG00000014575-ENSBTAG00000003585",0,"vitro",28
"ENSBTAG00000014575-ENSBTAG00000019289",0,"vitro",28
"ENSBTAG00000014575-ENSBTAG00000019929",0,"vitro",28
"ENSBTAG00000014575-ENSBTAG00000015910",0,"vitro",28
"ENSBTAG00000013760-ENSBTAG00000003585",0,"vitro",28
"ENSBTAG00000013760-ENSBTAG00000019289",0,"vitro",28
"ENSBTAG00000013760-ENSBTAG00000019929",0,"vitro",28
"ENSBTAG00000013760-ENSBTAG00000015910",0,"vitro",28
"ENSBTAG00000010179-ENSBTAG00000026676",0,"vitro",28
"ENSBTAG00000011802-ENSBTAG00000019289",0,"vitro",28
"ENSBTAG00000011802-ENSBTAG00000017266",0,"vitro",28
"ENSBTAG00000011802-ENSBTAG00000015910",0,"vitro",28
"ENSBTAG00000019269-ENSBTAG00000019289",0,"vitro",28
"ENSBTAG00000019269-ENSBTAG00000015910",0,"vitro",28
"ENSBTAG00000004630-ENSBTAG00000015910",0,"vitro",28
"ENSBTAG00000012164-ENSBTAG00000010498",0,"vitro",28
"ENSBTAG00000000283-ENSBTAG00000012771",0,"vitro",28
"ENSBTAG00000001725-ENSBTAG00000039292",0,"vitro",28
"ENSBTAG00000001725-ENSBTAG00000001338",0,"vitro",28
"ENSBTAG00000001725-ENSBTAG00000014798",0,"vitro",28
"ENSBTAG00000001725-ENSBTAG00000015127",0,"vitro",28
"ENSBTAG00000005077-ENSBTAG00000018424",0,"vitro",28
"ENSBTAG00000005077-ENSBTAG00000039292",0,"vitro",28
"ENSBTAG00000005077-ENSBTAG00000034883",0,"vitro",28
"ENSBTAG00000005077-ENSBTAG00000003255",0,"vitro",28
"ENSBTAG00000005077-ENSBTAG00000014798",0,"vitro",28
"ENSBTAG00000005077-ENSBTAG00000001060",0,"vitro",28
"ENSBTAG00000005077-ENSBTAG00000015910",0,"vitro",28
"ENSBTAG00000005077-ENSBTAG00000015127",0,"vitro",28
"ENSBTAG00000031998-ENSBTAG00000039292",0.002535,"vitro",28
"ENSBTAG00000031998-ENSBTAG00000015708",0,"vitro",28
"ENSBTAG00000037778-ENSBTAG00000039292",0,"vitro",28
"ENSBTAG00000009812-ENSBTAG00000003220",0,"vitro",28
"ENSBTAG00000009812-ENSBTAG00000039292",0,"vitro",28
"ENSBTAG00000019716-ENSBTAG00000003220",0,"vitro",28
"ENSBTAG00000019716-ENSBTAG00000039292",0,"vitro",28
"ENSBTAG00000003505-ENSBTAG00000011628",0,"vitro",28
"ENSBTAG00000003505-ENSBTAG00000006161",0,"vitro",28
"ENSBTAG00000014218-ENSBTAG00000005903",0,"vitro",28
"ENSBTAG00000014218-ENSBTAG00000011761",0,"vitro",28
"ENSBTAG00000005850-ENSBTAG00000022799",0,"vitro",28
"ENSBTAG00000010361-ENSBTAG00000022799",0,"vitro",28
"ENSBTAG00000012829-ENSBTAG00000016933",0,"vitro",28
"ENSBTAG00000012829-ENSBTAG00000017745",0,"vitro",28
"ENSBTAG00000003806-ENSBTAG00000016455",0,"vitro",28
"ENSBTAG00000008096-ENSBTAG00000013674",0,"vitro",28
"ENSBTAG00000008096-ENSBTAG00000019733",0,"vitro",28
"ENSBTAG00000012109-ENSBTAG00000013674",0,"vitro",28
"ENSBTAG00000017448-ENSBTAG00000011628",0,"vitro",28
"ENSBTAG00000021457-ENSBTAG00000023147",0,"vitro",28
"ENSBTAG00000021457-ENSBTAG00000011986",0,"vitro",28
"ENSBTAG00000020244-ENSBTAG00000006359",0,"vitro",28
"ENSBTAG00000020244-ENSBTAG00000000815",0,"vitro",28
"ENSBTAG00000020244-ENSBTAG00000015510",0,"vitro",28
"ENSBTAG00000038221-ENSBTAG00000006359",0,"vitro",28
"ENSBTAG00000038221-ENSBTAG00000000815",0,"vitro",28
"ENSBTAG00000010673-ENSBTAG00000006359",0,"vitro",28
"ENSBTAG00000010673-ENSBTAG00000000815",0,"vitro",28
"ENSBTAG00000016515-ENSBTAG00000006359",0,"vitro",28
"ENSBTAG00000016515-ENSBTAG00000000815",0,"vitro",28
"ENSBTAG00000016515-ENSBTAG00000015510",0,"vitro",28
"ENSBTAG00000015801-ENSBTAG00000015510",0,"vitro",28
"ENSBTAG00000025410-ENSBTAG00000018343",0,"vitro",28
"ENSBTAG00000007268-ENSBTAG00000015910",0,"vitro",28
"ENSBTAG00000007148-ENSBTAG00000020199",0,"vitro",28
"ENSBTAG00000007148-ENSBTAG00000034848",0,"vitro",28
"ENSBTAG00000007148-ENSBTAG00000000898",0,"vitro",28
"ENSBTAG00000007148-ENSBTAG00000008165",0,"vitro",28
"ENSBTAG00000010726-ENSBTAG00000025101",0,"vitro",28
"ENSBTAG00000010726-ENSBTAG00000012314",0,"vitro",28
"ENSBTAG00000047330-ENSBTAG00000017851",0,"vitro",28
"ENSBTAG00000032808-ENSBTAG00000010785",0,"vitro",28
"ENSBTAG00000032808-ENSBTAG00000004211",0,"vitro",28
"ENSBTAG00000032808-ENSBTAG00000007498",0,"vitro",28
"ENSBTAG00000012088-ENSBTAG00000015910",0,"vitro",28
"ENSBTAG00000002278-ENSBTAG00000013745",0,"vitro",28
"ENSBTAG00000002278-ENSBTAG00000019929",0,"vitro",28
"ENSBTAG00000002278-ENSBTAG00000015910",0,"vitro",28
"ENSBTAG00000022120-ENSBTAG00000008165",0,"vitro",28
"ENSBTAG00000022120-ENSBTAG00000013745",0,"vitro",28
"ENSBTAG00000022120-ENSBTAG00000019929",0,"vitro",28
"ENSBTAG00000022120-ENSBTAG00000015910",0,"vitro",28
"ENSBTAG00000022120-ENSBTAG00000017060",0,"vitro",28
"ENSBTAG00000022120-ENSBTAG00000006240",0,"vitro",28
"ENSBTAG00000012413-ENSBTAG00000015457",0,"vitro",28
"ENSBTAG00000012413-ENSBTAG00000014064",0,"vitro",28
"ENSBTAG00000012413-ENSBTAG00000010543",0,"vitro",28
"ENSBTAG00000020194-ENSBTAG00000011628",0,"vitro",28
"ENSBTAG00000020194-ENSBTAG00000015457",0,"vitro",28
"ENSBTAG00000020194-ENSBTAG00000014064",0,"vitro",28
"ENSBTAG00000020194-ENSBTAG00000010543",0,"vitro",28
"ENSBTAG00000020194-ENSBTAG00000009155",0,"vitro",28
"ENSBTAG00000005198-ENSBTAG00000011578",0,"vitro",28
"ENSBTAG00000005198-ENSBTAG00000011628",0,"vitro",28
"ENSBTAG00000005198-ENSBTAG00000015457",0,"vitro",28
"ENSBTAG00000005198-ENSBTAG00000014064",0,"vitro",28
"ENSBTAG00000005198-ENSBTAG00000010543",0,"vitro",28
"ENSBTAG00000005198-ENSBTAG00000027464",0,"vitro",28
"ENSBTAG00000005198-ENSBTAG00000019866",0,"vitro",28
"ENSBTAG00000005691-ENSBTAG00000011578",0,"vitro",28
"ENSBTAG00000005691-ENSBTAG00000015457",0,"vitro",28
"ENSBTAG00000005691-ENSBTAG00000014064",0,"vitro",28
"ENSBTAG00000005691-ENSBTAG00000010543",0,"vitro",28
"ENSBTAG00000005691-ENSBTAG00000027464",0,"vitro",28
"ENSBTAG00000005691-ENSBTAG00000020644",0,"vitro",28
"ENSBTAG00000005691-ENSBTAG00000019866",0,"vitro",28
"ENSBTAG00000005691-ENSBTAG00000011154",0,"vitro",28
"ENSBTAG00000005691-ENSBTAG00000014357",0,"vitro",28
"ENSBTAG00000005691-ENSBTAG00000026676",0,"vitro",28
"ENSBTAG00000005691-ENSBTAG00000015127",0,"vitro",28
"ENSBTAG00000016177-ENSBTAG00000011628",0,"vitro",28
"ENSBTAG00000038045-ENSBTAG00000018572",0,"vitro",28
"ENSBTAG00000008300-ENSBTAG00000011578",0,"vitro",28
"ENSBTAG00000008300-ENSBTAG00000001882",0,"vitro",28
"ENSBTAG00000008300-ENSBTAG00000011741",0,"vitro",28
"ENSBTAG00000008300-ENSBTAG00000001462",0,"vitro",28
"ENSBTAG00000008300-ENSBTAG00000033669",0,"vitro",28
"ENSBTAG00000008300-ENSBTAG00000019289",0,"vitro",28
"ENSBTAG00000008300-ENSBTAG00000008165",0,"vitro",28
"ENSBTAG00000008300-ENSBTAG00000013745",0,"vitro",28
"ENSBTAG00000008300-ENSBTAG00000017266",0,"vitro",28
"ENSBTAG00000008300-ENSBTAG00000019929",0,"vitro",28
"ENSBTAG00000008300-ENSBTAG00000015910",0,"vitro",28
"ENSBTAG00000008300-ENSBTAG00000018993",0,"vitro",28
"ENSBTAG00000008300-ENSBTAG00000013125",0,"vitro",28
"ENSBTAG00000008300-ENSBTAG00000004356",0,"vitro",28
"ENSBTAG00000008300-ENSBTAG00000014357",0,"vitro",28
"ENSBTAG00000008300-ENSBTAG00000017489",0,"vitro",28
"ENSBTAG00000003329-ENSBTAG00000002081",0,"vitro",28
"ENSBTAG00000003329-ENSBTAG00000006420",0,"vitro",28
"ENSBTAG00000009393-ENSBTAG00000039292",0,"vitro",28
"ENSBTAG00000019964-ENSBTAG00000003166",0,"vitro",28
"ENSBTAG00000019964-ENSBTAG00000005828",0,"vitro",28
"ENSBTAG00000019964-ENSBTAG00000001694",0,"vitro",28
"ENSBTAG00000009478-ENSBTAG00000018114",0,"vitro",28
"ENSBTAG00000009478-ENSBTAG00000000231",0,"vitro",28
"ENSBTAG00000009478-ENSBTAG00000002081",0,"vitro",28
"ENSBTAG00000009478-ENSBTAG00000006420",0,"vitro",28
"ENSBTAG00000009478-ENSBTAG00000014354",0,"vitro",28
"ENSBTAG00000009478-ENSBTAG00000018035",0,"vitro",28
"ENSBTAG00000020645-ENSBTAG00000006208",0,"vitro",28
"ENSBTAG00000020645-ENSBTAG00000014600",0,"vitro",28
"ENSBTAG00000020645-ENSBTAG00000011461",0,"vitro",28
"ENSBTAG00000020645-ENSBTAG00000039292",0,"vitro",28
"ENSBTAG00000020645-ENSBTAG00000014798",0,"vitro",28
"ENSBTAG00000020645-ENSBTAG00000010860",0,"vitro",28
"ENSBTAG00000020645-ENSBTAG00000013674",0,"vitro",28
"ENSBTAG00000020645-ENSBTAG00000011628",0,"vitro",28
"ENSBTAG00000020645-ENSBTAG00000020199",0,"vitro",28
"ENSBTAG00000020645-ENSBTAG00000021527",0,"vitro",28
"ENSBTAG00000020645-ENSBTAG00000012848",0,"vitro",28
"ENSBTAG00000020645-ENSBTAG00000005990",0,"vitro",28
"ENSBTAG00000020645-ENSBTAG00000014944",0,"vitro",28
"ENSBTAG00000020645-ENSBTAG00000017489",0,"vitro",28
"ENSBTAG00000020645-ENSBTAG00000014270",0,"vitro",28
"ENSBTAG00000016043-ENSBTAG00000018035",0,"vitro",28
"ENSBTAG00000020406-ENSBTAG00000047793",0,"vitro",28
"ENSBTAG00000020406-ENSBTAG00000021527",0.3389375,"vitro",28
"ENSBTAG00000006396-ENSBTAG00000003798",0,"vitro",28
"ENSBTAG00000017664-ENSBTAG00000011578",0,"vitro",28
"ENSBTAG00000017664-ENSBTAG00000015910",0,"vitro",28
"ENSBTAG00000017664-ENSBTAG00000006161",0,"vitro",28
"ENSBTAG00000017664-ENSBTAG00000011154",0,"vitro",28
"ENSBTAG00000017664-ENSBTAG00000014357",0,"vitro",28
"ENSBTAG00000017664-ENSBTAG00000019712",0,"vitro",28
"ENSBTAG00000018103-ENSBTAG00000011154",0,"vitro",28
"ENSBTAG00000018103-ENSBTAG00000006240",0,"vitro",28
"ENSBTAG00000006354-ENSBTAG00000012071",0,"vitro",28
"ENSBTAG00000006354-ENSBTAG00000025101",0,"vitro",28
"ENSBTAG00000006354-ENSBTAG00000017060",0,"vitro",28
"ENSBTAG00000013162-ENSBTAG00000002144",0,"vitro",28
"ENSBTAG00000013162-ENSBTAG00000012314",0.0029375,"vitro",28
"ENSBTAG00000017122-ENSBTAG00000011741",0,"vitro",28
"ENSBTAG00000017122-ENSBTAG00000019289",0,"vitro",28
"ENSBTAG00000017122-ENSBTAG00000015910",0,"vitro",28
"ENSBTAG00000017122-ENSBTAG00000018052",0,"vitro",28
"ENSBTAG00000017122-ENSBTAG00000011154",0,"vitro",28
"ENSBTAG00000000470-ENSBTAG00000019929",0,"vitro",28
"ENSBTAG00000010303-ENSBTAG00000011628",0,"vitro",28
"ENSBTAG00000010303-ENSBTAG00000020892",0,"vitro",28
"ENSBTAG00000010303-ENSBTAG00000007626",0,"vitro",28
"ENSBTAG00000010303-ENSBTAG00000007103",0,"vitro",28
"ENSBTAG00000010303-ENSBTAG00000017060",0,"vitro",28
"ENSBTAG00000015742-ENSBTAG00000007103",0,"vitro",28
"ENSBTAG00000015742-ENSBTAG00000017060",0,"vitro",28
"ENSBTAG00000012529-ENSBTAG00000012899",0,"vitro",28
"ENSBTAG00000011082-ENSBTAG00000021527",0,"vitro",28
"ENSBTAG00000011082-ENSBTAG00000002402",0,"vitro",28
"ENSBTAG00000011082-ENSBTAG00000012687",0,"vitro",28
"ENSBTAG00000013066-ENSBTAG00000021527",0,"vitro",28
"ENSBTAG00000013066-ENSBTAG00000002402",0,"vitro",28
"ENSBTAG00000013066-ENSBTAG00000012687",0,"vitro",28
"ENSBTAG00000008611-ENSBTAG00000011761",0,"vitro",28
"ENSBTAG00000008452-ENSBTAG00000013909",0,"vitro",28
"ENSBTAG00000008452-ENSBTAG00000016071",0,"vitro",28
"ENSBTAG00000008452-ENSBTAG00000009903",0,"vitro",28
"ENSBTAG00000006685-ENSBTAG00000005215",0,"vitro",28
"ENSBTAG00000006685-ENSBTAG00000019404",0,"vitro",28
"ENSBTAG00000018200-ENSBTAG00000020892",0,"vitro",28
"ENSBTAG00000018200-ENSBTAG00000007626",0,"vitro",28
"ENSBTAG00000010963-ENSBTAG00000003255",0,"vitro",28
"ENSBTAG00000010963-ENSBTAG00000009024",0,"vitro",28
"ENSBTAG00000010963-ENSBTAG00000002414",0,"vitro",28
"ENSBTAG00000010963-ENSBTAG00000000973",0,"vitro",28
"ENSBTAG00000000277-ENSBTAG00000011238",0,"vitro",28
"ENSBTAG00000000277-ENSBTAG00000027676",0,"vitro",28
"ENSBTAG00000001321-ENSBTAG00000002144",0,"vitro",28
"ENSBTAG00000001321-ENSBTAG00000005273",0,"vitro",28
"ENSBTAG00000001321-ENSBTAG00000013205",0,"vitro",28
"ENSBTAG00000019665-ENSBTAG00000005273",0,"vitro",28
"ENSBTAG00000009357-ENSBTAG00000012771",0,"vitro",28
